,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,64.0,32.0,4096.0,2631.0946875,1.4222133445945946,343.32496376459574
0,64.0,32.0,8192.0,3174.6528125,1.7160285472972974,569.0829180661108
0,64.0,32.0,16384.0,4132.1634375,2.233601858108108,874.4285979172492
0,64.0,32.0,32768.0,5667.4615625,3.0634927364864866,1275.0968776002233
0,64.0,64.0,32.0,1642.3146875,0.8877376689189189,8.594207679148488
0,64.0,64.0,64.0,1754.8653125,0.9485758445945947,16.08601603483811
0,64.0,64.0,128.0,1895.3315625,1.0245035472972974,29.78769053562295
0,64.0,64.0,256.0,1876.8596875,1.01451875,60.16168405777928
0,64.0,64.0,512.0,2103.2696875,1.1369025337837837,107.37104030428027
0,64.0,64.0,1024.0,2291.6634375,1.2387369932432433,197.08839379527333
0,64.0,64.0,2048.0,2705.2815625,1.4623143581081084,333.9099598777846
0,64.0,64.0,4096.0,3101.5278125,1.6765015202702704,582.5004401242102
0,64.0,64.0,8192.0,4126.4659375,2.2305221283783783,875.6359250011129
0,64.0,64.0,16384.0,5898.9284375,3.188609966216217,1225.0636386261383
0,64.0,64.0,32768.0,8825.9440625,4.770780574324324,1637.5727214582082
0,64.0,128.0,32.0,1588.3465625,0.8585657094594594,17.772427183312747
0,64.0,128.0,64.0,1766.4559375,0.9548410472972972,31.960920776639146
0,64.0,128.0,128.0,1933.3296875,1.0450430743243244,58.40447757323028
0,64.0,128.0,256.0,2126.5303125,1.1494758445945947,106.19659249945336
0,64.0,128.0,512.0,2403.6453125,1.2992677364864866,187.90637833255406
0,64.0,128.0,1024.0,2714.7990625,1.4674589527027024,332.73941272765217
0,64.0,128.0,2048.0,3152.0096875,1.7037890202702701,573.1711427314112
0,64.0,128.0,4096.0,4140.0396875,2.237859290540541,872.7650680346586
0,64.0,128.0,8192.0,5743.5484375,3.104620777027027,1258.2052509660173
0,64.0,128.0,16384.0,8693.7146875,4.699305236486486,1662.4798445358838
0,64.0,128.0,32768.0,12437.8853125,6.72318125,2324.0486307194537
0,64.0,256.0,32.0,1829.3715625,0.9888494932432432,30.861709215251086
0,64.0,256.0,64.0,1886.3915625,1.0196711148648647,59.85769460249704
0,64.0,256.0,128.0,2101.7578125,1.1360853040540542,107.44826098603289
0,64.0,256.0,256.0,2324.4253125,1.256446114864865,194.31046738738175
0,64.0,256.0,512.0,2738.7346875,1.4803971283783788,329.831318616417
0,64.0,256.0,1024.0,3249.0084375,1.7562207770270268,556.0590871432532
0,64.0,256.0,2048.0,4310.0821875,2.3297741554054054,838.3324760258952
0,64.0,256.0,4096.0,5815.9984375,3.1437829391891894,1242.5317947035637
0,64.0,256.0,8192.0,8885.4340625,4.802937331081082,1626.6087975780852
0,64.0,256.0,16384.0,12676.1803125,6.851989358108109,2280.3596969825608
0,64.0,256.0,32768.0,23844.0009375,12.888649155405405,2424.614070167273
0,64.0,512.0,32.0,1920.3028125,1.0380015202702702,58.80067801072528
0,64.0,512.0,64.0,2050.9121875,1.1086011824324324,110.11208410198807
0,64.0,512.0,128.0,2275.4240625,1.2299589527027026,198.49497291204693
0,64.0,512.0,256.0,2653.9128125,1.4345474662162163,340.3731229497432
0,64.0,512.0,512.0,3141.6284375,1.6981775337837839,575.0651973637093
0,64.0,512.0,1024.0,4177.4396875,2.258075506756757,864.9512527186401
0,64.0,512.0,2048.0,5700.5840625,3.0813967905405404,1267.6881771919
0,64.0,512.0,4096.0,8452.0440625,4.568672466216216,1710.0153964713331
0,64.0,512.0,8192.0,12212.3265625,6.601257601351351,2366.973247880279
0,64.0,512.0,16384.0,23565.2440625,12.737969763513513,2453.2951996236247
0,64.0,512.0,32768.0,36504.8421875,19.73234712837838,3167.388029316317
0,128.0,16.0,32.0,1715.1246875,0.9270944256756757,2.0573405787263717
0,128.0,16.0,64.0,1795.8709375,0.9707410472972972,3.9296764199362104
0,128.0,16.0,128.0,1921.0140625,1.0383859797297297,7.347360221677483
0,128.0,16.0,256.0,1940.2059375,1.0487599662162161,14.549378992292322
0,128.0,16.0,512.0,1992.9978125,1.077296114864865,28.327939470851135
0,128.0,16.0,1024.0,2034.4734375,1.0997153716216217,55.50089072148419
0,128.0,16.0,2048.0,2337.9959375,1.2637815878378378,96.59130516031416
0,128.0,16.0,4096.0,2525.1378125,1.364939358108108,178.8656356613814
0,128.0,16.0,8192.0,2951.0915625,1.595184628378378,306.0970941144785
0,128.0,16.0,16384.0,3687.3459375,1.9931599662162163,489.9570739953595
0,128.0,16.0,32768.0,4614.5253125,2.494338006756757,783.0235312578271
0,128.0,32.0,32.0,1607.8634375,0.8691153716216217,4.389173839873661
0,128.0,32.0,64.0,1969.9796875,1.0648538851351352,7.164741335994928
0,128.0,32.0,128.0,2008.4521875,1.0856498310810812,14.054989852305578
0,128.0,32.0,256.0,2056.7153125,1.1117380067567568,27.450350432571266
0,128.0,32.0,512.0,2067.6809375,1.1176653716216216,54.60953415359927
0,128.0,32.0,1024.0,2251.4196875,1.216983614864865,100.30572947948563
0,128.0,32.0,2048.0,2609.0478125,1.4102961148648645,173.11305362574126
0,128.0,32.0,4096.0,2897.4309375,1.5661788851351353,311.76600532351097
0,128.0,32.0,8192.0,3701.5540625,2.000840033783784,488.07627454364456
0,128.0,32.0,16384.0,4758.8621875,2.572357939189189,759.2742358218545
0,128.0,32.0,32768.0,6722.3453125,3.633700168918919,1075.0061527083383
0,128.0,64.0,32.0,1770.4021875,0.9569741554054053,7.972418259135676
0,128.0,64.0,64.0,1913.5190625,1.0343346283783785,14.75227934343282
0,128.0,64.0,128.0,2113.7453125,1.1425650337837838,26.70972387784738
0,128.0,64.0,256.0,2103.6371875,1.1371011824324324,53.67613585604295
0,128.0,64.0,512.0,2360.7134375,1.2760613175675675,95.66181288281149
0,128.0,64.0,1024.0,2617.7009375,1.41497347972973,172.5408444361339
0,128.0,64.0,2048.0,2950.1746875,1.5946890202702704,306.1921764640066
0,128.0,64.0,4096.0,3721.1040625,2.011407601351351,485.51203275150397
0,128.0,64.0,8192.0,4735.9596875,2.5599782094594596,762.9459911889164
0,128.0,64.0,16384.0,6723.1553125,3.6341380067567566,1074.8767176017766
0,128.0,64.0,32768.0,9802.2965625,5.298538682432433,1474.4631910293715
0,128.0,128.0,32.0,1716.0646875,0.9276025337837838,16.449706431063227
0,128.0,128.0,64.0,2149.9721875,1.1621471283783784,26.259670341958373
0,128.0,128.0,128.0,2002.4265625,1.0823927364864865,56.389137034520814
0,128.0,128.0,256.0,2286.2428125,1.2358069256756756,98.77787744513907
0,128.0,128.0,512.0,2643.4309375,1.4288815878378378,170.861390617737
0,128.0,128.0,1024.0,3049.7678125,1.648523141891892,296.1932037340166
0,128.0,128.0,2048.0,3870.6621875,2.092249831081081,466.7523923323135
0,128.0,128.0,4096.0,4694.0209375,2.537308614864865,769.7625495670749
0,128.0,128.0,8192.0,6953.0584375,3.7584099662162163,1039.335852417146
0,128.0,128.0,16384.0,9883.2915625,5.342319763513513,1462.3797163872468
0,128.0,128.0,32768.0,14532.4671875,7.855387668918918,1989.080721573662
0,128.0,256.0,32.0,1958.1771875,1.0584741554054053,28.831695167233253
0,128.0,256.0,64.0,2019.7859375,1.0917761824324324,55.90448950540476
0,128.0,256.0,128.0,2236.9540625,1.2091643581081082,100.95427659113467
0,128.0,256.0,256.0,2560.3721875,1.3839849662162163,176.40425283064033
0,128.0,256.0,512.0,2943.2765625,1.590960304054054,306.9098504314662
0,128.0,256.0,1024.0,3699.7303125,1.999854222972973,488.31692563576195
0,128.0,256.0,2048.0,4846.1571875,2.619544425675676,745.5973142296367
0,128.0,256.0,4096.0,6573.0378125,3.5529934121621625,1099.4250950627682
0,128.0,256.0,8192.0,9624.9646875,5.202683614864864,1501.6289141360446
0,128.0,256.0,16384.0,14584.6009375,7.883568074324325,1981.9705928345065
0,128.0,256.0,32768.0,23184.4434375,12.532131587837839,2493.5901639785584
0,128.0,512.0,32.0,2046.4459375,1.1061869932432433,55.176201116775616
0,128.0,512.0,64.0,2360.0265625,1.2756900337837838,95.68968154831556
0,128.0,512.0,128.0,2542.8634375,1.374520777027027,177.61881751985504
0,128.0,512.0,256.0,2920.9259375,1.5788788851351347,309.25829178429785
0,128.0,512.0,512.0,3685.0953125,1.9919434121621622,490.2562319965307
0,128.0,512.0,1024.0,4678.2415625,2.528779222972973,772.3588742573893
0,128.0,512.0,2048.0,6643.4240625,3.591040033783783,1087.7768476467368
0,128.0,512.0,4096.0,9392.9678125,5.077279898648649,1538.7176242266848
0,128.0,512.0,8192.0,14090.2971875,7.616376858108108,2051.5003953114606
0,128.0,512.0,16384.0,25414.7084375,13.737680236486485,2274.7654310452654
0,128.0,512.0,32768.0,39879.1609375,21.556303209459458,2899.3839721718255
0,256.0,16.0,32.0,3534.4278125,1.9105015202702702,0.9983497680321365
0,256.0,16.0,64.0,3805.4259375,2.0569869932432434,1.8545074816232074
0,256.0,16.0,128.0,3835.4128125,2.073196114864865,3.680015868061478
0,256.0,16.0,256.0,4316.3015625,2.33313597972973,6.540035055625363
0,256.0,16.0,512.0,5114.2871875,2.764479560810811,11.039177479998905
0,256.0,16.0,1024.0,2351.0428125,1.2708339527027028,48.0276763090762
0,256.0,16.0,2048.0,2554.8359375,1.3809923986486483,88.39320846454255
0,256.0,16.0,4096.0,2791.5246875,1.5089322635135134,161.7970038329964
0,256.0,16.0,8192.0,3496.1546875,1.8898133445945944,258.3754323554294
0,256.0,16.0,16384.0,4242.9278125,2.2934744932432434,425.80048342533786
0,256.0,16.0,32768.0,5696.3409375,3.0791032094594595,634.316214110926
0,256.0,32.0,32.0,5744.8453125,3.105321790540541,1.2284387697600134
0,256.0,32.0,64.0,3757.5990625,2.0311346283783784,3.756222997678529
0,256.0,32.0,128.0,4334.7553125,2.3431109797297296,6.512193043088856
0,256.0,32.0,256.0,5672.2440625,3.0660778716216215,9.953295810480551
0,256.0,32.0,512.0,2378.4271875,1.2856363175675676,47.47469881802599
0,256.0,32.0,1024.0,2608.3715625,1.4099305743243244,86.5789700009496
0,256.0,32.0,2048.0,2853.5921875,1.5424822635135136,158.27781472913182
0,256.0,32.0,4096.0,3518.4078125,1.9018420608108106,256.7412365516998
0,256.0,32.0,8192.0,4298.4265625,2.3234738175675673,420.3028534963449
0,256.0,32.0,16384.0,5730.3603125,3.0974920608108105,630.5504741685482
0,256.0,32.0,32768.0,7698.8353125,4.161532601351351,938.6566399051455
0,256.0,64.0,32.0,5287.8321875,2.8582876689189187,2.669218836292966
0,256.0,64.0,64.0,4382.2953125,2.3688082770270267,6.441547365962808
0,256.0,64.0,128.0,5168.5053125,2.793786655405406,10.92337568618207
0,256.0,64.0,256.0,2396.9721875,1.2956606418918921,47.10737099984631
0,256.0,64.0,512.0,2631.7121875,1.4225471283783784,85.81108577626733
0,256.0,64.0,1024.0,2952.8509375,1.596135641891892,152.9573679690562
0,256.0,64.0,2048.0,3671.3296875,1.9845025337837836,246.0472317632777
0,256.0,64.0,4096.0,4256.2453125,2.300673141891892,424.4682166191588
0,256.0,64.0,8192.0,6006.8446875,3.2469430743243244,601.5273793273095
0,256.0,64.0,16384.0,7913.1721875,4.277390371621622,913.2321076261894
0,256.0,64.0,32768.0,11810.1271875,6.3838525337837835,1223.790832282791
0,256.0,128.0,32.0,6542.7496875,3.5366214527027022,4.314510249246689
0,256.0,128.0,64.0,2287.7890625,1.2366427364864865,24.677775696766375
0,256.0,128.0,128.0,2297.0996875,1.2416755067567566,49.155496594442255
0,256.0,128.0,256.0,2483.1784375,1.3422586148648648,90.9439893316802
0,256.0,128.0,512.0,2847.8934375,1.539401858108108,158.5945383058315
0,256.0,128.0,1024.0,3453.7590625,1.8668967905405405,261.5470605304259
0,256.0,128.0,2048.0,4356.6390625,2.354940033783784,414.6868629293883
0,256.0,128.0,4096.0,5639.1471875,3.048187668918919,640.7496053558248
0,256.0,128.0,8192.0,7692.2821875,4.157990371621621,939.4562587210735
0,256.0,128.0,16384.0,11986.7903125,6.479346114864864,1205.7543977268565
0,256.0,128.0,32768.0,16581.0971875,8.962755236486487,1743.3255471191897
0,256.0,256.0,32.0,2214.2821875,1.1969092905405405,25.497004360685608
0,256.0,256.0,64.0,2295.0934375,1.2405910472972972,49.198473209556376
0,256.0,256.0,128.0,2505.1734375,1.354147804054054,90.1455578219971
0,256.0,256.0,256.0,2826.4253125,1.527797466216216,159.79909958951671
0,256.0,256.0,512.0,3487.0534375,1.8848937499999996,259.049770675284
0,256.0,256.0,1024.0,4211.5984375,2.2765396959459463,428.9680151185496
0,256.0,256.0,2048.0,5729.9746875,3.0972836148648653,630.5928818083936
0,256.0,256.0,4096.0,7514.2740625,4.061769763513514,961.7113530196755
0,256.0,256.0,8192.0,11623.5371875,6.282993074324325,1243.4360416472869
0,256.0,256.0,16384.0,17700.5740625,9.567877871621624,1633.0685197826579
0,256.0,256.0,32768.0,29752.1284375,16.082231587837835,1943.1382959999914
0,256.0,512.0,32.0,2304.5834375,1.245720777027027,48.99587598646367
0,256.0,512.0,64.0,2614.9759375,1.4135005067567568,86.36032114342183
0,256.0,512.0,128.0,2862.3640625,1.5472238175675677,157.79278248915045
0,256.0,512.0,256.0,3420.5046875,1.8489214527027025,264.08984481248274
0,256.0,512.0,512.0,4197.0415625,2.268671114864865,430.45579144300007
0,256.0,512.0,1024.0,5587.8621875,3.020466047297297,646.6303739427956
0,256.0,512.0,2048.0,7616.3628125,4.1169528716216215,948.820709261031
0,256.0,512.0,4096.0,11696.0453125,6.322186655405406,1235.727543168742
0,256.0,512.0,8192.0,16140.0578125,8.724355574324324,1790.9632539644665
0,256.0,512.0,16384.0,26385.6896875,14.262534966216217,2191.0551128553493
0,256.0,512.0,32768.0,43976.5478125,23.771106925675678,2629.24230939513
0,512.0,16.0,32.0,6259.5140625,3.3835211148648647,0.5637170776292723
0,512.0,16.0,64.0,3775.8534375,2.0410018581081077,1.8690321539055166
0,512.0,16.0,128.0,3871.6259375,2.092770777027027,3.6455950052565855
0,512.0,16.0,256.0,4393.5728125,2.3749042229729733,6.425012437771873
0,512.0,16.0,512.0,7370.3628125,3.983979898648648,7.6600735648393945
0,512.0,16.0,1024.0,5901.3453125,3.189916385135135,19.133780678225097
0,512.0,16.0,2048.0,6609.1153125,3.572494763513514,34.16948764869281
0,512.0,16.0,4096.0,3390.9521875,1.8329471283783783,133.19569092109873
0,512.0,16.0,8192.0,4091.9740625,2.2118778716216214,220.75421682557888
0,512.0,16.0,16384.0,5300.4915625,2.8651305743243243,340.84400450991967
0,512.0,16.0,32768.0,6666.5834375,3.603558614864865,541.9989891623799
0,512.0,32.0,32.0,5888.6240625,3.1830400337837843,1.1984447378735055
0,512.0,32.0,64.0,3979.8128125,2.151250168918919,3.546493662603658
0,512.0,32.0,128.0,4388.2209375,2.3720113175675674,6.4328492341521
0,512.0,32.0,256.0,7549.7546875,4.08094847972973,7.47806031838875
0,512.0,32.0,512.0,4834.0853125,2.613019087837838,23.35810165476278
0,512.0,32.0,1024.0,6314.6478125,3.413323141891892,35.76289464912566
0,512.0,32.0,2048.0,3368.8959375,1.8210248310810808,134.06770994095598
0,512.0,32.0,4096.0,4053.4134375,2.19103429054054,222.85423564439316
0,512.0,32.0,8192.0,5557.6578125,3.004139358108108,325.0723219980459
0,512.0,32.0,16384.0,6916.0840625,3.7384238175675675,522.4461163886849
0,512.0,32.0,32768.0,9824.8828125,5.310747466216216,735.5367835194036
0,512.0,64.0,32.0,5828.4728125,3.1505258445945943,2.4216258873303547
0,512.0,64.0,64.0,6764.8809375,3.6566923986486497,4.172839186959751
0,512.0,64.0,128.0,5397.2709375,2.91744375,10.460383484714447
0,512.0,64.0,256.0,4912.1146875,2.655197128378378,22.987053248159135
0,512.0,64.0,512.0,5452.7865625,2.947452195945946,41.41553985372969
0,512.0,64.0,1024.0,3405.3884375,1.8407505067567567,132.63103223268405
0,512.0,64.0,2048.0,4153.4921875,2.245130912162162,217.4845595822765
